index;wform;noise;wform_noisy;y_filtfilt;y_filter
706;0.2875835551;0.2015665681;0.4891501232;0.3369862772;0.0506117285
707;0.3471241711;-0.0071982024;0.3399259687;0.4830239170;0.0729466303
708;0.4052962348;0.2628909418;0.6681871766;0.5385181570;0.0916491392
709;0.4618704003;-0.0243316949;0.4375387054;0.5336096163;0.1873601343
710;0.5166236214;0.0173276494;0.5339512708;0.5357879582;0.3612006831
711;0.5693400311;0.0923207077;0.6616607388;0.5778458049;0.5262706586
712;0.6198117927;-0.0178552999;0.6019564928;0.6412540331;0.5947978041
713;0.6678399190;-0.0521704907;0.6156694283;0.6943101036;0.5692431576
714;0.7132350571;0.1431961973;0.8564312544;0.7290262117;0.5383728670
715;0.7558182345;-0.0870117446;0.6688064899;0.7612593962;0.5755380380
716;0.7954215653;0.0807541792;0.8761757445;0.8059383787;0.6614497773
717;0.8318889116;-0.0510634644;0.7808254471;0.8585734889;0.7291587583
718;0.8650764992;0.0743514133;0.9394279125;0.9011683337;0.7577274094
719;0.8948534846;0.0847898305;0.9796433151;0.9244234300;0.7809591033
720;0.9211024708;-0.0829900718;0.8381123990;0.9394147714;0.8233533512
721;0.9437199699;0.0532994434;0.9970194133;0.9618784328;0.8739103205
722;0.9626168115;0.1032848413;1.0659016530;0.9874756348;0.9153071297
723;0.9777184940;-0.1052023965;0.8725160975;0.9937842107;0.9424338174
724;0.9889654783;0.0362113738;1.0251768520;0.9721369960;0.9571565118
725;0.9963134227;-0.0036786617;0.9926347610;0.9465142573;0.9670559531
726;0.9997333575;-0.1227635576;0.8769697999;0.9458164559;0.9795764741
727;0.9992117996;-0.0275098874;0.9717019122;0.9602253518;0.9876577203
728;0.9947508052;-0.0160435242;0.9787072810;0.9459749317;0.9776915190
729;0.9863679619;-0.1083574819;0.8780104800;0.8852133351;0.9539292493
730;0.9740963195;-0.1954212750;0.7786750446;0.8240768650;0.9361949152
731;0.9579842596;-0.0909487258;0.8670355338;0.8248117116;0.9319456942
732;0.9380953045;-0.0005578728;0.9375374317;0.8814334373;0.9234768954
733;0.9145078674;-0.1723489888;0.7421588786;0.9140310067;0.8897839854
734;0.8873149427;0.1263077254;1.0136226680;0.8647280085;0.8417980929
735;0.8566237399;-0.0600433374;0.7965804025;0.7753125480;0.8216577178
736;0.8225552602;-0.2063924815;0.6161627788;0.7367540704;0.8496448197
737;0.7852438203;0.0110910940;0.7963349143;0.7711828050;0.8864676015
738;0.7448365220;0.1487614257;0.8935979477;0.8048425981;0.8731882388
739;0.7014926729;0.0053002142;0.7067928871;0.7672134484;0.8016769597
740;0.6553831581;0.0161980744;0.6715812325;0.6771285696;0.7293705334
741;0.6066897664;-0.0026877919;0.6040019745;0.6036588839;0.7201431839
742;0.5556044735;0.0173576192;0.5729620927;0.5722699617;0.7651994268
743;0.5023286856;0.0882167755;0.5905454611;0.5501999642;0.7770667715
744;0.4470724447;0.0182294419;0.4653018866;0.5090301167;0.6936984719
745;0.3900536010;0.0755295422;0.4655831433;0.4538938214;0.5693108502
746;0.3314969539;0.0508034553;0.3823004091;0.3881423863;0.5075989181
747;0.2716333653;0.0131880143;0.2848213796;0.2962055271;0.5194794997
748;0.2106988503;0.0280104105;0.2387092608;0.1818847396;0.5150503544
749;0.1489336458;-0.0982847556;0.0506488903;0.0857240453;0.4354350320
750;0.0865812639;-0.0944087431;-0.0078274792;0.0334536379;0.3212940212
751;0.0238875315;-0.0013057516;0.0225817799;-0.0042634571;0.2321123823
752;-0.0389003785;0.0354345276;-0.0034658509;-0.0632478875;0.1615450529
753;-0.1015349221;-0.0894708826;-0.1910058047;-0.1204497965;0.0742907660
754;-0.1637691598;0.0812111022;-0.0825580576;-0.1287719942;-0.0160192660
755;-0.2253577304;0.0109537352;-0.2144039951;-0.1100320773;-0.0636969954
756;-0.2860578182;0.2731643970;-0.0128934212;-0.1508640654;-0.0712025325
757;-0.3456301104;0.0411079155;-0.3045221949;-0.2842586400;-0.0913414248
758;-0.4038397407;-0.1306861969;-0.5345259376;-0.4294813479;-0.1426687144
759;-0.4604572151;0.0383806494;-0.4220765657;-0.4943722461;-0.1862354898
760;-0.5152593167;0.0499503679;-0.4653089488;-0.4999829624;-0.2123593690
761;-0.5680299857;-0.0510785587;-0.6191085444;-0.5424127391;-0.2814607565
762;-0.6185611715;0.0234922048;-0.5950689666;-0.6449351210;-0.4230930691
763;-0.6666536526;-0.0597825114;-0.7264361640;-0.7211269682;-0.5562658952
764;-0.7121178224;0.0020770819;-0.7100407405;-0.7074614955;-0.5921866512
765;-0.7547744363;0.0419442758;-0.7128301605;-0.6686579543;-0.5715716000
766;-0.7944553188;0.1191103748;-0.6753449439;-0.7144960153;-0.6049301809
767;-0.8310040262;0.0771214245;-0.7538826017;-0.8448210858;-0.7031162712
768;-0.8642764637;-0.2644221922;-1.1286986560;-0.9470775324;-0.7672050653
769;-0.8941414531;0.0285429898;-0.8655984633;-0.9474873865;-0.7480911147
770;-0.9204812506;0.0826092619;-0.8378719887;-0.8967791466;-0.7279077966
771;-0.9431920102;-0.0008122493;-0.9440042594;-0.8788583340;-0.8044985279
772;-0.9621841937;0.0858438162;-0.8763403775;-0.8937546160;-0.9436454071
773;-0.9773829238;0.0774788240;-0.8999040998;-0.8867730744;-1.0087694530
774;-0.9887282786;0.1305945326;-0.8581337460;-0.8593444643;-0.9405349264
775;-0.9961755287;0.1231502533;-0.8730252754;-0.8778079234;-0.8405925719
776;-0.9996953130;0.0958563667;-0.9038389463;-0.9677734019;-0.8319027141
777;-0.9992737544;-0.1654547691;-1.1647285230;-1.0624632500;-0.8964253673
778;-0.9949125151;-0.0990396011;-1.0939521160;-1.0855900110;-0.9297305442
779;-0.9866287894;0.0685236022;-0.9181051872;-1.0436477970;-0.9154323488
780;-0.9744552363;-0.0974870014;-1.0719422380;-0.9978416911;-0.9419338970
781;-0.9584398505;-0.0606725637;-1.0191124140;-0.9721860249;-1.0423793920
782;-0.9386457735;0.0686793741;-0.8699663993;-0.9375540717;-1.1188015390
783;-0.9151510441;0.0020048856;-0.9131461585;-0.8812210912;-1.0780354570
784;-0.8880482915;0.1063800553;-0.7816682362;-0.8431948403;-0.9697979139
785;-0.8574443694;-0.1341049859;-0.9915493553;-0.8610483042;-0.9094798439
786;-0.8234599351;0.0479510439;-0.7755088913;-0.9063709105;-0.9128690382
787;-0.7862289738;-0.1633973993;-0.9496263732;-0.9083467276;-0.9040090786
788;-0.7458982702;-0.1442665020;-0.8901647722;-0.8369057275;-0.8594698369
789;-0.7026268298;0.0293781422;-0.6732486877;-0.7375108212;-0.8392082578
790;-0.6565852522;-0.0140364084;-0.6706216606;-0.6746632628;-0.8707459395
791;-0.6079550584;-0.1130340746;-0.7209891329;-0.6571556815;-0.8922498923
792;-0.5569279750;-0.0292538053;-0.5861817802;-0.6361797762;-0.8378906960
793;-0.5037051785;-0.0582535874;-0.5619587659;-0.5727370578;-0.7265386005
794;-0.4484965022;-0.0896348277;-0.5381313298;-0.4864589978;-0.6357524010
795;-0.3915196086;0.0248601082;-0.3666595004;-0.4259221773;-0.6075733265
796;-0.3329991318;-0.1489663391;-0.4819654710;-0.4015295943;-0.6044413039
797;-0.2731657913;0.0313508662;-0.2418149251;-0.3687471813;-0.5637075022
798;-0.2122554826;-0.2025084402;-0.4147639228;-0.2836610560;-0.4776281358
799;-0.1505083473;0.0528989705;-0.0976093768;-0.1588740253;-0.3950205037
800;-0.0881678263;0.0343470899;-0.0538207363;-0.0483716517;-0.3499794255
801;-0.0254796997;0.0758192610;0.0503395613;0.0155591164;-0.3185085428
802;0.0373088818;-0.0691940184;-0.0318851367;0.0504222306;-0.2522657582
803;0.0999503713;0.0680178552;0.1679682265;0.0884524560;-0.1372624934
804;0.1621978021;-0.1072541030;0.0549436991;0.1363956605;-0.0121549688
805;0.2238057609;0.0899772086;0.3137829695;0.1825223217;0.0681931007
806;0.2845313557;-0.2123092401;0.0722221156;0.2259780113;0.0902514267
807;0.3441351730;0.0284712275;0.3726064005;0.2781919958;0.0982901455
808;0.4023822223;-0.0733322930;0.3290499293;0.3421678347;0.1406226762
809;0.4590428620;-0.0773375629;0.3817052991;0.4112428598;0.2110481561
810;0.5138937050;0.0151841723;0.5290778773;0.4870350211;0.2695925181
811;0.5667184994;-0.0336843128;0.5330341866;0.5766155214;0.3091540182
812;0.6173089812;0.0970760718;0.7143850530;0.6665583507;0.3626800714
813;0.6654656952;-0.0107236357;0.6547420594;0.7231952718;0.4470370251
814;0.7109987813;0.1013491879;0.8123479693;0.7360052508;0.5400044609
815;0.7537287235;-0.0475346758;0.7061940477;0.7446527860;0.6178278791
816;0.7934870571;0.0068948145;0.8003818716;0.7974825259;0.6809850417
817;0.8301170329;0.0398592068;0.8699762397;0.8869049051;0.7341915859
818;0.8634742359;0.1116326235;0.9751068594;0.9511363330;0.7701339260
819;0.8934271536;0.0620451126;0.9554722662;0.9459107880;0.7892836975
820;0.9198576955;-0.0287674484;0.8910902471;0.8943121496;0.8171859432
821;0.9426616580;-0.1371773330;0.8054843249;0.8565872056;0.8772049925
822;0.9617491353;-0.0685868431;0.8931622922;0.8689358055;0.9467768352
823;0.9770448744;0.0331684736;1.0102133480;0.9236483929;0.9669944197
824;0.9884885710;-0.0997721816;0.8887163894;0.9901835560;0.9150318669
825;0.9960351079;0.0291418097;1.0251769180;1.0365927010;0.8505158675
826;0.9996547326;0.1107078398;1.1103625720;1.0449354800;0.8570814345
827;0.9993331745;0.0244958607;1.0238290350;1.0291721900;0.9403721682
828;0.9950717014;0.0164975778;1.0115692790;1.0286081570;1.0233809760
829;0.9868871143;0.0406231337;1.0275102480;1.0590344890;1.0495116090
830;0.9748116813;0.1215981207;1.0964098020;1.0785444300;1.0413977460
831;0.9588930104;0.1448424341;1.1037354440;1.0340644830;1.0407753310
832;0.9391938615;-0.1025137478;0.8366801137;0.9420537358;1.0469883870
833;0.9157918995;0.0205418015;0.9363337010;0.8845149713;1.0444279130
834;0.8887793877;0.0588882185;0.9476676062;0.9077285966;1.0359963680
835;0.8582628240;-0.0264023624;0.8318604616;0.9580619071;1.0162190120
836;0.8243625213;0.2495317802;1.0738943010;0.9485763908;0.9639970681
837;0.7872121331;0.0855947667;0.8728068998;0.8667948998;0.8953552993
838;0.7469581264;-0.0850953634;0.6618627631;0.7775014473;0.8706163817
839;0.7037592045;0.0811878843;0.7849470887;0.7283302445;0.9098471120
840;0.6577856809;0.0700241715;0.7278098524;0.6971845539;0.9427394648
841;0.6092188083;0.0759938326;0.6852126409;0.6415931301;0.8872320362
842;0.5582500637;-0.1712909197;0.3869591440;0.5599377789;0.7595218413
843;0.5050803937;0.1537021241;0.6587825178;0.4805558022;0.6597476284
844;0.4499194220;-0.1609846807;0.2889347413;0.4180910808;0.6394792551
845;0.3929846231;0.1109525990;0.5039372221;0.3689488557;0.6324230138
846;0.3345004651;-0.1109704028;0.2235300624;0.3325693476;0.5565554808
847;0.2746975243;0.0385469393;0.3132444637;0.3077119875;0.4378395942
848;0.2138115765;0.0965230793;0.3103346558;0.2753417873;0.3644008783
849;0.1520826670;0.0818297226;0.2339123897;0.2110999363;0.3515282769
850;0.0897541650;0.0037048779;0.0934590429;0.1132509503;0.3345459404
851;0.0270718032;-0.0926012400;-0.0655294368;0.0003400245;0.2807370731
852;-0.0357172904;-0.0111918665;-0.0469091568;-0.1121292546;0.2222215790
853;-0.0983655670;-0.0803029691;-0.1786685361;-0.2115886570;0.1712723765
854;-0.1606260329;-0.1665005945;-0.3271266274;-0.2744129648;0.0862707397
855;-0.2222532237;-0.0901400604;-0.3123932841;-0.2853620763;-0.0481643207
856;-0.2830041714;0.0588349671;-0.2241692043;-0.2748829715;-0.1761799971
857;-0.3426393627;0.0554159276;-0.2872234351;-0.3027151676;-0.2461279228
858;-0.4009236832;-0.0415172606;-0.4424409438;-0.3862748217;-0.2748479660
859;-0.4576273444;0.0061794859;-0.4514478585;-0.4719636925;-0.2988216623
860;-0.5125267897;0.0457431571;-0.4667836327;-0.5039771562;-0.3191364194
861;-0.5654055756;0.0199013910;-0.5455041846;-0.5027355324;-0.3368138994
862;-0.6160552251;0.0257557823;-0.5902994428;-0.5395969650;-0.3837937554
863;-0.6642760497;0.2080729757;-0.4562030741;-0.6385167634;-0.4691029473
864;-0.7098779368;-0.2277236505;-0.9376015874;-0.7418457860;-0.5434423590
865;-0.7526810989;0.0339022431;-0.7187788559;-0.7869134511;-0.5664914389
866;-0.7925167826;0.0289893891;-0.7635273936;-0.7839150494;-0.5739796014
867;-0.8292279341;0.0662260851;-0.7630018490;-0.7907538990;-0.6326583857
868;-0.8626698179;-0.0580860235;-0.9207558414;-0.8309515850;-0.7436581685
869;-0.8927105879;0.0887751906;-0.8039353974;-0.8716936441;-0.8300999314
870;-0.9192318072;0.0171871042;-0.9020447030;-0.8795961045;-0.8341400322
871;-0.9421289146;0.0848821443;-0.8572467704;-0.8647128129;-0.7975969242
872;-0.9613116374;0.0963769035;-0.8649347339;-0.8590041672;-0.8058762469
873;-0.9767043466;0.1321917997;-0.8445125469;-0.8758981483;-0.8673475509
874;-0.9882463560;-0.0064344903;-0.9946808463;-0.9079302864;-0.9078234400
875;-0.9958921607;0.1317053085;-0.8641868521;-0.9483785574;-0.8863407205
876;-0.9996116166;0.0228017330;-0.9768098837;-0.9952132847;-0.8527627664
877;-0.9993900598;-0.1429637170;-1.1423537770;-1.0398377670;-0.8698880753
878;-0.9952283637;-0.0149700997;-1.0101984630;-1.0693502610;-0.9297821115
879;-0.9871429359;-0.0504967560;-1.0376396920;-1.0795812160;-0.9821612450
880;-0.9751656537;-0.1729141479;-1.1480798020;-1.0728018580;-1.0121027180
881;-0.9593437379;-0.0417472223;-1.0010909600;-1.0427054100;-1.0431224280
882;-0.9397395673;-0.0614968524;-1.0012364200;-0.9775626151;-1.0777994820
883;-0.9164304320;0.0720776678;-0.8443527642;-0.8863956196;-1.0869175150
884;-0.8895082294;0.0339363793;-0.8555718501;-0.8096006523;-1.0575743960
885;-0.8590791015;0.0882845084;-0.7707945931;-0.7855776740;-1.0063302020
886;-0.8252630164;0.0284245211;-0.7968384953;-0.8042507113;-0.9439367480
887;-0.7881932956;-0.0145541346;-0.8027474302;-0.8077483588;-0.8694708103
888;-0.7480160880;-0.0089645900;-0.7569806780;-0.7496005687;-0.8002771449
889;-0.7048897940;0.0289160869;-0.6759737071;-0.6493661675;-0.7677725249
890;-0.6589844410;0.1164830845;-0.5425013565;-0.5751174668;-0.7740348576
891;-0.6104810128;0.0805729350;-0.5299080779;-0.5673674562;-0.7778669249
892;-0.5595707364;-0.1355643458;-0.6951350822;-0.5903385741;-0.7354313389
893;-0.5064543277;0.0120892897;-0.4943650380;-0.5690141640;-0.6471872042
894;-0.4513412005;-0.0222177914;-0.4735589920;-0.4723447454;-0.5619622073
895;-0.3944486408;0.0571732340;-0.3372754068;-0.3488710073;-0.5311401809
896;-0.3360009500;-0.0300140431;-0.3660149931;-0.2730604524;-0.5484105053
897;-0.2762285606;0.1134276828;-0.1628008778;-0.2609719762;-0.5435829083
898;-0.2153671280;-0.0179356408;-0.2333027688;-0.2517259912;-0.4603095944
899;-0.1536566010;-0.1467066702;-0.3003632712;-0.1797456377;-0.3303771583
900;-0.0913402760;0.1395345745;0.0481942985;-0.0549391058;-0.2367606533
901;-0.0286638381;0.0440835673;0.0154197292;0.0479546580;-0.2111857967
902;0.0341256084;0.0565384046;0.0906640130;0.0806834746;-0.2047390374
903;0.0967805131;-0.0693622594;0.0274182537;0.0784526773;-0.1538775931
904;0.1590538564;0.0833869246;0.2424407809;0.1098611190;-0.0472589617
905;0.2207001228;-0.2237378393;-0.0030377164;0.1889827538;0.0670812536
906;0.2814762693;0.1097644094;0.3912406787;0.2665810511;0.1289186623
907;0.3411426833;-0.0001616916;0.3409809917;0.3039370442;0.1297645736
908;0.3994641271;-0.1614573302;0.2380067969;0.3222236011;0.1270520865
909;0.4562106661;-0.1228726797;0.3333379864;0.3672001326;0.1799800035
910;0.5111585745;0.0207404581;0.5318990325;0.4502088050;0.2786474127
911;0.5640912176;0.0220942001;0.5861854177;0.5428307327;0.3561418803
912;0.6147999063;-0.1006073061;0.5141926002;0.6148943304;0.3754483190
913;0.6630847194;-0.0453067089;0.6177780104;0.6610035302;0.3851025477
914;0.7087552917;0.1399453265;0.8487006182;0.6997092793;0.4572277905
915;0.7516315651;-0.0461963982;0.7054351669;0.7576079550;0.5794327677
916;0.7915444980;0.0032715905;0.7948160884;0.8406545175;0.6674714284
917;0.8283367318;0.0798783201;0.9082150519;0.9116887630;0.6925529503
918;0.8618632116;0.0896815787;0.9515447903;0.9182438156;0.7186488383
919;0.8919917578;0.0137891725;0.9057809304;0.8608245653;0.7907392989
920;0.9186035872;-0.1619146440;0.7566889432;0.8106927433;0.8688474186
921;0.9415937816;-0.1646605727;0.7769332088;0.8320094677;0.9040897932
922;0.9608717010;0.0428706878;1.0037423890;0.9046083396;0.9017980395
923;0.9763613414;-0.0737230835;0.9026382579;0.9582118594;0.8804171718
924;0.9880016343;0.0564926141;1.0444942480;0.9686092752;0.8446760296
925;0.9957466873;-0.1384166681;0.8573300191;0.9748041917;0.8268096138
926;0.9995659651;0.0460267988;1.0455927640;1.0028731850;0.8760897925
927;0.9994444101;0.0629383648;1.0623827750;1.0245359550;0.9730970604
928;0.9953825015;0.0379847314;1.0333672330;1.0092979860;1.0275191480
929;0.9873962536;-0.1013329856;0.8860632680;0.9727542161;1.0017841900
930;0.9755171525;-0.0347242782;0.9407928743;0.9415962797;0.9681980959
931;0.9597920321;0.0441912302;1.0039832620;0.9063698043;0.9925818118
932;0.9402828893;-0.1590240293;0.7812588601;0.8521109462;1.0271761910
933;0.9170666399;-0.0701416706;0.8469249693;0.8130203747;0.9909594818
934;0.8902348149;-0.1077600645;0.7824747504;0.8418694522;0.9041460117
935;0.8598932000;0.1002219679;0.9601151679;0.9221965314;0.8533330376
936;0.8261614182;0.1729480513;0.9991094695;0.9599330994;0.8560103268
937;0.7891724587;0.0709032206;0.8600756794;0.8873164084;0.8581076123
938;0.7490721521;-0.0747896863;0.6742824658;0.7467255434;0.8498875225
939;0.7060185955;0.0228862386;0.7289048342;0.6416002506;0.8764472465
940;0.6601815296;-0.0223496615;0.6378318681;0.6166996980;0.9219906174
941;0.6117416689;-0.0853275262;0.5264141427;0.6169717770;0.8907871925
942;0.5608899897;0.0345626803;0.5954526700;0.5672487567;0.7490818806
943;0.5078269771;0.0109764481;0.5188034252;0.4655097576;0.5996775202
944;0.4527618343;-0.1133038953;0.3394579389;0.3761858968;0.5505722018
945;0.3959116580;-0.0683123543;0.3275993037;0.3409168689;0.5727838132
946;0.3375005825;-0.0277856228;0.3097149597;0.3248400442;0.5568108270
947;0.2777588962;0.0654789854;0.3432378816;0.2659255744;0.4634171554
948;0.2169221332;-0.1248394047;0.0920827286;0.1606843480;0.3524230554
949;0.1552301451;-0.0597539031;0.0954762421;0.0741862349;0.2883862011
950;0.0929261554;-0.0481812548;0.0447449006;0.0625103473;0.2690423162
951;0.0302558002;0.0983372169;0.1285930171;0.1059766522;0.2411507498
952;-0.0325338398;0.1762120675;0.1436782277;0.1295108182;0.1663280905
953;-0.0951952137;0.1427401660;0.0475449523;0.0758298143;0.0728535307
954;-0.1574812763;0.0911763033;-0.0663049731;-0.0514751343;0.0326653311
955;-0.2191464621;0.0326822653;-0.1864641968;-0.2038480329;0.0697776332
956;-0.2799476533;0.0069618540;-0.2729857993;-0.3298743604;0.1103927573
957;-0.3396451385;-0.1499762651;-0.4896214036;-0.4070015896;0.0572832226
958;-0.3980035578;-0.0418223191;-0.4398258769;-0.4482873161;-0.0969141878
959;-0.4547928306;-0.0021036798;-0.4568965104;-0.4835287572;-0.2673957861
960;-0.5097890626;0.0228424530;-0.4869466096;-0.5312169320;-0.3816924223
961;-0.5627754288;-0.1008195790;-0.6635950078;-0.5898448565;-0.4419161455
962;-0.6135430281;-0.0664622165;-0.6800052446;-0.6530000502;-0.4810812049
963;-0.6618917070;0.0558176578;-0.6060740493;-0.7177543595;-0.5134623301
964;-0.7076308488;-0.1188542059;-0.8264850546;-0.7717703897;-0.5497022519
965;-0.7505801247;-0.0775481498;-0.8281282746;-0.7916881303;-0.6094336646
966;-0.7905702055;0.0271042074;-0.7634659981;-0.7758511173;-0.6878112394
967;-0.8274434285;0.1534975654;-0.6739458631;-0.7682032336;-0.7494882389
968;-0.8610544193;-0.1052282687;-0.9662826880;-0.8194902700;-0.7772429393
969;-0.8912706651;0.0625558571;-0.8287148080;-0.9189143322;-0.7883303629
970;-0.9179730372;-0.0797626072;-0.9977356444;-0.9917726779;-0.7971047533
971;-0.9410562601;-0.0313521991;-0.9724084593;-0.9842928454;-0.8079347127
972;-0.9604293273;-0.0602209753;-1.0206503030;-0.9327460716;-0.8411202810
973;-0.9760158597;0.1259060323;-0.8501098274;-0.9212894808;-0.9119437675
974;-0.9877544065;0.0858484255;-0.9019059810;-0.9788548919;-0.9868517652
975;-0.9955986881;-0.2105291877;-1.2061278760;-1.0501526650;-1.0090335230
976;-0.9995177781;-0.0360937181;-1.0356114960;-1.0740287680;-0.9707876427
977;-0.9994962252;0.0553556724;-0.9441405528;-1.0558733930;-0.9314295676
978;-0.9955341145;-0.1556383844;-1.1511724990;-1.0394989750;-0.9560757667
979;-0.9876470667;-0.0206665722;-1.0083136390;-1.0346405120;-1.0401876160
980;-0.9758661768;-0.0425567546;-1.0184229310;-1.0126671780;-1.1048315940
981;-0.9602378917;0.0493778245;-0.9108600671;-0.9680753611;-1.0877217910
982;-0.9408238263;-0.0870907611;-1.0279145870;-0.9399775105;-1.0234189180
983;-0.9177005216;0.0079827658;-0.9097177559;-0.9540317501;-0.9897187200
984;-0.8909591423;-0.0521619139;-0.9431210562;-0.9749231611;-0.9959265985
985;-0.8607051173;-0.1413860877;-1.0020912050;-0.9494049736;-0.9885981523
986;-0.8270577244;-0.0384293182;-0.8654870426;-0.8814608066;-0.9516450884
987;-0.7901496201;-0.0457922215;-0.8359418417;-0.8258968578;-0.9273043710
988;-0.7501263162;-0.0291470687;-0.7792733849;-0.8057306008;-0.9366646652
989;-0.7071456062;-0.0301224013;-0.7372680076;-0.7761802648;-0.9403956891
990;-0.6613769436;-0.1588593799;-0.8202363235;-0.6914076880;-0.8951375122
991;-0.6130007732;0.1094286662;-0.5035721070;-0.5756230373;-0.8136160477
992;-0.5622078203;0.1324166859;-0.4297911345;-0.4939217043;-0.7465544526
993;-0.5091983384;-0.0126479626;-0.5218463009;-0.4691123863;-0.7137570609
994;-0.4541813195;-0.0737163816;-0.5278977011;-0.4639709784;-0.6738129967
995;-0.3973736709;0.0213718837;-0.3760017871;-0.4389854437;-0.5811629043
996;-0.3389993590;-0.0400529134;-0.3790522724;-0.3891120882;-0.4655210588
997;-0.2792885273;0.0064937747;-0.2727947526;-0.3204893846;-0.4102163475
998;-0.2184765882;-0.1757995592;-0.3942761474;-0.2301750430;-0.4334840341
999;-0.1568032956;0.1686748024;0.0118715068;-0.1252438696;-0.4473186372
1000;-0.0945117991;0.0327400209;-0.0617717782;-0.0312456807;-0.3762410583
1001;-0.0318476856;0.0715966761;0.0397489905;0.0401768206;-0.2581518921
